Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Radiología e imágenes Diagnósticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Oftalmología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Cardiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Anestesia Cardiovascular y Torácica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Cirugía Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Cardiología Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Electrofisiología Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Medicina Crítica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Medicina Crítica y Cuidado Intensivo Pediátrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Dermatopatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Mastología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Infectología Pediátrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Neonatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Gastroenterología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Reumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,12:30,13:30,Neumología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Anestesiología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Cirugía General,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Urología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Ortopedia y Traumatología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Medicina de Urgencias,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Radiología e imágenes Diagnósticas,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Cardiología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Anestesia Cardiovascular y Torácica,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Cirugía Cardiovascular,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Cardiología Intervencionista y Hemodinamia,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Electrofisiología Cardiaca,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Medicina Crítica y Cuidado Intensivo Adulto,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Gastroenterología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,13:30,14:30,Neumología,Curso de radioprotección Sievert,Presentación oficina de seguridad y salud en el trabajo,C309,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:00,16:30,Ginecología y Obstetricia,Clase Dra. Bibiana,Dra Bibiana,Virtual,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,16:30,Neurología,Capacitación Biblioteca (Grupo D),Carlos Castañeda,"Aula  virtual del 4to piso de la biblioteca, bloque C",Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,16:30,Psiquiatría,Capacitación Biblioteca (Grupo D),Carlos Castañeda,"Aula  virtual del 4to piso de la biblioteca, bloque C",Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,18:00,Radiología e imágenes Diagnósticas,Clase Radiología  - Técnica de ecografía y física aplicada,Dr. Mateo Correa,"Laboratorio anatomía 2, bloque C",Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,16:30,Gastroenterología,Capacitación Biblioteca (Grupo D),Carlos Castañeda,Pendiente,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,16:30,Reumatología,Capacitación Biblioteca (Grupo D),Carlos Castañeda,Pendiente,Académico,
SEMANA 2,JUEVES 11 JUNIO,Jueves,14:30,16:30,Neumología,Capacitación Biblioteca (Grupo D),Carlos Castañeda,Pendiente,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,7:00,12:00,Urología,Práctica de Suturas Grupo 2,Michel Ferraro,Aula Laboratorio de Anatomía Bloque C,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,7:00,12:00,Ortopedia y Traumatología,Práctica de Suturas Grupo 2,Michel Ferraro,Aula Laboratorio de Anatomía Bloque C,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,7:00,12:00,Ginecología y Obstetricia,Práctica de Suturas Grupo 2,Michel Ferraro,Aula Laboratorio de Anatomía Bloque C,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,7:00,10:00,Oftalmología,Procesamiento Visual,Dra Pilar Oviedo Cáceres,Aula B505,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,8:00,10:00,Psiquiatría,Taller HC - R3,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,8:00,12:00,Radiología e imágenes Diagnósticas,Clase Radiología -  Anatomía hígado y v. biliares,Dr. Martín Orozco,"Laboratorio anatomía 2, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Psiquiatría,Taller HC - R4,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Cardiología,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Anestesia Cardiovascular y Torácica,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Cirugía Cardiovascular,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Cardiología Intervencionista y Hemodinamia,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Electrofisiología Cardiaca,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,10:00,12:00,Medicina Crítica y Cuidado Intensivo Adulto,Anatomia del Sistema Circulatorio (Perfusión y Circulación Extracorpórea),Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,13:00,15:00,Cirugía General,Anatomía clínica de Pared Abdominal,Dra. Isabel Cristina Rojas Gallego,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,13:00,15:00,"Cirugía Plástica, Reconstructiva y Estética",Anatomía clínica de Pared Abdominal,Dra. Isabel Cristina Rojas Gallego,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 2,VIERNES 12 JUNIO,Viernes,14:00,16:30,Radiología e imágenes Diagnósticas,Práctica Nudos Quirúrgicos,Michel Ferraro,"Aula Laboratorio de Anatomía 2, Bloque C",Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Pediatría,Curso de Reanimación Grupo P - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Radiología e imágenes Diagnósticas,Curso de Reanimación Grupo 2 - Día 1Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Pendiente,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Cardiología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Anestesia Cardiovascular y Torácica,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Cirugía Cardiovascular,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Cardiología Intervencionista y Hemodinamia,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Electrofisiología Cardiaca,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Medicina Crítica y Cuidado Intensivo Adulto,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Medicina Crítica y Cuidado Intensivo Pediátrico,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Dermatopatología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Mastología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Infectología Pediátrica,Curso de Reanimación Grupo P - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Dolor y Cuidado Paliativo,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Neonatología,Curso de Reanimación Grupo P - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Gastroenterología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Reumatología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,SABADO 13 JUNIO,Sábado,7:00,17:00,Neumología,Curso de Reanimación Grupo 2 - Día 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,7:00,11:00,Anestesiología,Bioética Tema I: Grupo E,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,7:00,11:00,Urología,Bioética Tema I: Grupo E,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,7:00,11:00,Dermatología,Bioética Tema II: Grupo D,Dra. Clara Cossio,Aula B1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,7:00,11:00,"Cirugía Plástica, Reconstructiva y Estética",Bioética Tema II: Grupo D,Dra. Clara Cossio,Aula B1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,8:00,10:00,Psiquiatría,Taller HC - R1,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,8:00,12:00,Radiología e imágenes Diagnósticas,Clase Radiología - Tiroides y ganglios normales,Dra. Marian Zea,Laboratorio Simulación bloque C - Pendiente confirmar ecógrafo,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,8:00,10:00,Oftalmología,Óptica y  Refracción,Dra. Pilar Oviedo Cáceres,Aula B505,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Ginecología y Obstetricia,Casos prácticos en obstetricia (PPT - RPM - THE),Dr. Julián Peláez,Aula A102,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Medicina de Urgencias,Anatomía clínica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Medicina Interna,Anatomía clínica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Psiquiatría,Taller HC - R2,Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Oftalmología,Evaluación Refractiva,Dra. Pilar Oviedo Cáceres,Aula B505,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,10:00,12:00,Medicina Crítica y Cuidado Intensivo Adulto,Anatomía clínica del adulto,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Anestesiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cirugía General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Urología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Ortopedia y Traumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Dermatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,"Cirugía Plástica, Reconstructiva y Estética",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Pediatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Ginecología y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Neurología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Psiquiatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Radiología e imágenes Diagnósticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Oftalmología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cardiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Anestesia Cardiovascular y Torácica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cirugía Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Cardiología Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Electrofisiología Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina Crítica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Medicina Crítica y Cuidado Intensivo Pediátrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Dermatopatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Mastología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Infectología Pediátrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Neonatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Gastroenterología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Reumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,12:00,13:00,Neumología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Anestesiología,Bioética Tema II: Grupo E,Dra. Clara Cossio,Aula B 1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Urología,Bioética Tema II: Grupo E,Dra. Clara Cossio,Aula B 1003,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,15:00,Ortopedia y Traumatología,"Anatomía Miembros superiores (Hombro, Codo, Muñeca)",Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,15:00,"Cirugía Plástica, Reconstructiva y Estética","Anatomía Miembros superiores (Hombro, Codo, Muñeca)",Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Pediatría,Bioética Tema I: Grupo C,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,13:00,17:00,Ginecología y Obstetricia,Bioética Tema I: Grupo C,Dra. Julieta Moreno,Aula B1103,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,15:00,17:00,Neurología,Neuroanatomía Clínica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,15:00,17:00,Psiquiatría,Neuroanatomía Clínica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Urología,"Curso de laparoscopia: Práctica presencial Grupo C (2 urología, 2 plástica, 2 ortopedia)",Dr. Felipe Zapata Uribe y Dr. Sebastián Sierra Sierra,Aula Simulación Quirófano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Ortopedia y Traumatología,"Curso de laparoscopia: Práctica presencial Grupo C (2 urología, 2 plástica, 2 ortopedia)",Dr. Felipe Zapata Uribe y Dr. Sebastián Sierra Sierra,Aula Simulación Quirófano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,"Cirugía Plástica, Reconstructiva y Estética","Curso de laparoscopia: Práctica presencial Grupo C (2 urología, 2 plástica, 2 ortopedia)",Dr. Felipe Zapata Uribe - Dr. Sebastián Sierra Sierra,Aula Simulación Quirófano,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Pediatría,Curso de Electrofisiología Aplicada: Electrocardiograma Pediátrico,Docente Cardiología,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Medicina Crítica y Cuidado Intensivo Pediátrico,Curso de Electrofisiología Aplicada: Electrocardiograma Pediátrico,Docente Cardiología,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MARTES 16 JUNIO,Martes,17:00,19:00,Neonatología,Curso de Electrofisiología Aplicada: Electrocardiograma Pediátrico,Docente Cardiología,Virutal o autogestionable - pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,11:00,Cirugía General,Bioética Tema I: Grupo F,Dra. Julieta Moreno,Aula B 1103,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,11:00,Ortopedia y Traumatología,Bioética Tema I: Grupo F,Dra. Julieta Moreno,Aula B 1103,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Pediatría,Curso de Reanimación Grupo P - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cardiología,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Anestesia Cardiovascular y Torácica,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cirugía Cardiovascular,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Cardiología Intervencionista y Hemodinamia,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Electrofisiología Cardiaca,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 3,MIERCOLES 17 JUNIO,Miércoles,7:00,17:00,Medicina Crítica y Cuidado Intensivo Adulto,Curso de Reanimación Grupo 2 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
